id,date,star,text
59,2019/05/18,3,"""鷄肉太肥了~不好吃"""
60,2019/05/18,4,"""上菜快 價格合理"""
61,2019/05/18,5,"""餐點美味 環境佳"""
62,2019/05/18,5,"""親切的服務和熱情的態度"""
63,2019/05/18,4,"""料理還不錯，菜色多，服務態度親切"""
64,2019/05/18,3,"""還不錯的現撈海鮮餐廳"""
65,2019/05/18,4,"""北投附近還不錯的料理"""
66,2019/05/18,5,"""食材新鮮，價格實在，老闆娘很親切，螃蟹不肥，不賣!"""
67,2019/05/18,5,"""招待親切，值得再來！"""
68,2019/05/18,5,"""雞色香味俱全"""
69,2019/05/18,5,"""食材新鮮，價格實在，推推推！！！"""
70,2019/05/18,5,"""氣份很好，老闆很客氣，料理好吃又大盤，值得再來的餐廳。"""
71,2019/05/18,4,""" 很好吃，，"""
72,2019/05/18,5,""" 味道好！，，"""
73,2019/05/18,5,"""海產新鮮 料理好吃 價格實惠 老闆親切 !"""
74,2019/05/18,4,""" 美味又新鮮，，"""
75,2019/05/18,4,""" 新體驗，，"""
76,2019/05/18,1,"""沒去吃過，有空閒在光顧"""
77,2019/05/18,5,"""新鮮好吃，上菜迅速"""
78,2019/05/18,4,"""曾與朋友在此聚餐。"""
79,2019/05/18,4,"""還行"""
80,2019/05/18,4,"""現撈ㄟ"""
81,2019/05/18,5,""" 便宜又好吃，，"""
82,2019/05/18,4,"""沒吃過 試試看吧"""
83,2019/05/18,5,""" 好吃，，"""
84,2019/05/18,5,"""服務親切料理美味"""
85,2019/05/18,4,"""東西好吃，價格合理，東西很新鮮"""
86,2019/05/18,5,""" 好吃，，"""
87,2019/05/18,4,"""美味可口，價廉物美。"""
88,2019/05/18,5,"""料理實在、好吃，適合全家大小一起聚餐"""
89,2019/05/18,5,"""老闆熱情，東西好吃又大碗"""
90,2019/05/18,5,"""現在不ok"""
91,2019/05/18,5,"""老闆很好客 西魯肉 玉米雞 必點 好吃"""
92,2019/05/18,4,"""值得列為自家廚房之一"""
93,2019/05/18,5,"""東西好吃來不急拍，服務人員也很親切！"""
94,2019/05/18,4,"""店家實在價格合理食材新鮮"""
95,2019/05/18,4,""" 新鮮的食材。，，"""
96,2019/05/18,4,"""菜色不錯，魚料理超新鮮，遺憾的是吵雜了一點！"""
97,2019/05/18,2,"""跟朋友聚餐點了蒜頭蛤蜊雞湯，很多蛤蜊有沙子，還有死掉的，跟店員反應，只是淡淡的說有跟廚房反應了應該是不會有……這樣子的處理無法認同。"""
98,2019/05/18,3,"""新鮮但沒吃到想點的海鮮"""
99,2019/05/18,4,"""海鮮新鮮，上菜快速，生意很好"""
100,2019/05/18,4,""" 這個地方擠滿了遊客。美味的食物，，"""
101,2019/05/18,4,"""店裡的感覺很不錯，，出菜也快，，推薦這家的大肥雞肉很好吃，客家小炒也不錯吃，，，有機會可以去吃看看吧，，，"""
102,2019/05/18,5,"""好吃，客人絡繹不絕，東西很新鮮"""
103,2019/05/18,4,"""口味不錯，價格中價位"""
104,2019/05/18,3,"""口味普通，整體清潔度不ok。"""
