id,date,star,text
1,2018/05/09,5,"""新鮮好吃"""
2,2018/05/09,4,""" 好吃，，"""
3,2018/05/09,1,"""服務不好！訂餐還被催，後面沒客人還催！價格一定要問，介紹這個好吃還好有問價格，一條魚上千元，重點是沒菜單，只有部分有名子，看新聞說新鮮直送，實際東西很少，介紹家人來吃從5點餐完成等到7點湯都沒來，最後無奈打包湯都沒喝才四個大人而已！開車回家從頭唸到家這家怎麼差！哪裡好吃？出菜慢服務不好！菜哪裡好吃？超囧的！沒事別亂介紹！"""
4,2019/05/09,5,"""料多實在的特色餐點-'"""
5,2019/05/09,5,""" 一個商店，你可以合理地吃正宗的海鮮菜餚。，毫無疑問，深色調味適合清酒。，18天空也可以喝點，一個商店，在那裡你可以享受與大量的人熙熙攘攘。，，"""
6,2019/07/09,5,"""海鮮新鮮價格實在"""
