id,date,star,text
1,2019/06/09,5,"""鮮魚芋頭米粉湯，好吃有便宜。一碗才50元有魚和芋頭，加湯還免費真實在"""
2,2019/06/09,5,""" 好吃，，"""
3,2019/09/09,2,"""吃完有點鹹 每一道菜都偏鹹 吃完口很渴"""
