id,date,star,text
30,2019/05/09,5,"""真的只能給滿分了，除了環境稍微吵雜，南煎豬肝這種功夫菜都可以做的外酥內嫩真的很不簡單，真的好吃!老闆也是超熱情!價格很便宜，但是份量可是一點都不小，真的非常划算，值得推薦!!!"""
31,2019/05/09,5,"""菜好吃份量夠價格公道比一般海產店強太多了"""
32,2019/05/09,4,"""菜的味道很有水準，可惜室內有人抽煙"""
33,2019/05/09,3,"""口味蠻重的，很對胃"""
34,2019/05/09,4,"""適合聚會聊天 人多需要隱私有包廂空間"""
35,2019/05/09,3,"""中高級的快炒店，價錢合理。"""
36,2019/05/09,5,"""東西好吃，也不會太貴，台北少數實在的店"""
37,2019/05/09,5,""" CP值超高，口味偏重，可是好吃有位，，"""
38,2019/05/09,5,"""非常好吃 跟ㄧ般熱炒不同 ㄧ禮拜至少會來一次"""
39,2019/05/09,3,""" 好吃，，"""
40,2019/05/09,5,"""好吃！ 價格實惠"""
41,2019/05/09,4,"""上菜速度快也蠻好吃的，價格平實～   不過店內很吵而且有煙味 比較可惜"""
42,2019/05/09,3,"""方便，炒麵好好吃"""
43,2019/05/09,5,""" 一個適合深夜外出的理想場所。絕對高於你的期望。，，"""
44,2019/05/09,5,"""炒的非常到位的台菜熱炒店，沒有一道菜是地雷，平常可以來吃飯，跨年店門口可以看到101煙火非常棒～，調皮搗蛋非常有創意，看起來一般般 醬汁淋下去之後味道很美味"""
45,2019/05/09,3,"""東西尚可，服務態度欠佳。"""
46,2019/05/09,4,"""魚頭火鍋好吃喔！ ^_^"""
47,2019/05/09,5,"""每個月聚餐一次的好地方。"""
48,2019/05/09,5,"""好吃，便宜，老闆又很熱情"""
49,2019/05/09,3,"""價位合理，口味不錯吃"""
50,2019/05/09,5,"""東西好吃 分量足夠  老闆店員都很客氣 服務好"""
51,2019/05/09,4,"""中等，大部分還行，價格和份量還算不錯，海瓜子不太Ok"""
52,2019/05/09,3,"""就是周邊停車場沒有…麻煩!，再則: 空間動線太小.可惜嘍!"""
53,2019/05/09,5,"""料好實在，食材新鮮，價格公道，服務親切，值得一去。，家庭小吃、同事聚餐皆宜。"""
54,2019/05/09,5,"""內用/外帶都有過，推薦 味噌鮮魚湯!"""
55,2019/05/09,4,"""好吃的海產"""
56,2019/06/09,5,"""好吃😋，但是價格有點偏高"""
57,2019/06/09,5,"""每道菜、都很好吃、主廚好手藝。，創意料理、道道驚喜、連炒飯都跟別家不同。，路邊攤的價錢、吃到飯店級的料理。"""
58,2019/07/09,5,"""沒有熱炒店的"""
59,2019/07/09,4,""" 上菜速度很快!，，"""
60,2019/07/09,5,"""上菜速度快、菜色味道佳、味道多樣化"""
61,2019/07/09,5,"""菜單有特色"""
62,2019/08/09,4,"""平價熱炒，口味Ok"""
63,2019/08/09,5,"""東西好吃 服務親切 大推👍"""
64,2019/08/09,4,"""難得熱炒口味不重"""
65,2019/09/09,4,"""道地的台式料理，搭配啤酒，讚！"""
66,2019/09/09,5,"""東西好吃，雖然價錢高一些，但我覺得味道真的不錯，推。"""
67,2019/09/09,5,"""很好吃，皮蛋地瓜葉👍，沙茶羊肉👍"""
68,2019/09/09,5,"""菜又好吃 老闆又隨和 很棒"""
69,2019/10/09,5,"""用料實在又好吃"""
70,2019/10/09,4,"""食物還不錯"""
71,2019/10/09,4,"""價格公道食材新鮮美味可口"""
72,2019/10/09,3,"""食材菜色都還不錯"""
73,2019/11/09,5,"""意外的好吃，價格實在"""
74,2019/12/09,4,"""環境不錯，東西好吃。價格也算平價。對小孩很友善。可以使用信用卡。"""
75,2019/12/09,5,"""姐妹聚餐搞的跟辦桌尾牙一樣😂，點超多的～～～～～～～，因為每樣菜都好吃到爆炸～海鮮新鮮就算了，連主廚特製炒飯都別有一番風味呢！比起一般外面熱炒店每樣菜都非常用心調味呢！，Cp值蠻高的一間熱炒店喔～～～，超推的～～～"""
76,2020/01/09,5,""" 好吃！，，"""
77,2020/01/09,1,"""白飯等很久......"""
78,2020/01/09,1,"""白飯很快就沒了，結果只能單吃菜，鹹。"""
79,2020/01/09,1,""" 太吵了，太熱了。，，"""
80,2020/02/09,5,"""每道菜色都非常好吃又有特色，重點是價格非常親民又平價👍👍👍👍👍"""
81,2020/02/09,4,""" 好吃，，"""
82,2020/02/09,3,""" 尚可，，"""
83,2020/02/09,1,"""一個字：爛！"""
84,2020/02/09,4,"""好吃＆服務佳"""
85,2020/03/09,5,"""嚐鮮囉"""
86,2020/03/09,5,"""魷魚螺肉蒜超好喝的，可以配飯吃  可以吃兩晚！！！"""
87,2020/03/09,5,""" 聚餐的好地方，，"""
88,2020/03/09,4,"""很熱喔"""
89,2020/03/09,5,"""老闆熱情，菜色豐富好吃！一定要來嚐鮮！"""
90,2020/04/09,5,"""東西挺好吃 但位置離捷運有點遠"""
91,2020/04/09,1,"""今日晚上家人要外帶餐點，說要等一下，一等就是一小時以上，除此之外還給錯餐點，把我們點的餐點跟前一人的搞混，搞到晚餐吃只有菜沒有主食，服務態度也沒有很好，本來今天期待的晚餐這樣一搞只剩下整肚子火，十分不推薦這家熱炒店。"""
92,2020/04/09,5,""" 美味可口，，"""
