2020-05-18 09:53 | INFO     | 0047 | Start
2020-05-18 09:53 | INFO     | 0028 | ('========= 產生url座標:', '@25.12,121.46,15z', '===========')
2020-05-18 09:53 | INFO     | 0010 | 開始 find_tags:tactile-searchbox-input
2020-05-18 09:53 | INFO     | 0132 | 輸入搜尋關鍵字:熱炒，點擊搜尋
2020-05-18 09:53 | INFO     | 0010 | 開始 find_tags:section-result
2020-05-18 09:53 | INFO     | 0161 | 進入第1頁, 店家數:20
2020-05-18 09:53 | INFO     | 0010 | 開始 find_tags:section-result
2020-05-18 09:54 | INFO     | 0195 | === 點擊第1個店家: 佳宏快炒 ===
2020-05-18 09:54 | INFO     | 0010 | 開始 find_tags:section-info-action-button
2020-05-18 09:54 | INFO     | 0206 | 251新北市淡水區民生路72號 ，不是 台北市 跳過
2020-05-18 09:54 | INFO     | 0010 | 開始 find_tags:section-back-to-list-button
2020-05-18 09:54 | INFO     | 0442 | 已點擊返回搜尋列表
2020-05-18 09:54 | INFO     | 0010 | 開始 find_tags:section-result
2020-05-18 09:54 | INFO     | 0195 | === 點擊第2個店家: 炒天下燒烤熱炒 ===
2020-05-18 09:54 | INFO     | 0010 | 開始 find_tags:section-info-action-button
2020-05-18 09:54 | INFO     | 0206 | 248新北市五股區成泰路三段577巷66號 ，不是 台北市 跳過
2020-05-18 09:54 | INFO     | 0010 | 開始 find_tags:section-back-to-list-button
2020-05-18 09:54 | INFO     | 0442 | 已點擊返回搜尋列表
2020-05-18 09:54 | INFO     | 0010 | 開始 find_tags:section-result
2020-05-18 09:54 | INFO     | 0195 | === 點擊第3個店家: 阿忠師100元平價快炒 ===
2020-05-18 09:54 | INFO     | 0010 | 開始 find_tags:section-info-action-button
2020-05-18 09:54 | INFO     | 0206 | 251新北市淡水區民生路73號 ，不是 台北市 跳過
2020-05-18 09:54 | INFO     | 0010 | 開始 find_tags:section-back-to-list-button
2020-05-18 09:54 | INFO     | 0442 | 已點擊返回搜尋列表
2020-05-18 09:54 | INFO     | 0010 | 開始 find_tags:section-result
2020-05-18 09:54 | INFO     | 0195 | === 點擊第4個店家: 連師傅平價熱炒大宴小酌 ===
2020-05-18 09:54 | INFO     | 0010 | 開始 find_tags:section-info-action-button
2020-05-18 09:54 | INFO     | 0224 | 區：北投區連師傅平價熱炒大宴小酌
2020-05-18 09:54 | INFO     | 0244 | 第4個店家: 連師傅平價熱炒大宴小酌 的評論已經存過，已存的最新評論日期為2020/05/01
2020-05-18 09:54 | INFO     | 0010 | 開始 find_tags:section-rating-term-list
2020-05-18 09:54 | INFO     | 0278 | 已點擊"所有評論"，總共有:161 則評論
2020-05-18 09:54 | INFO     | 0010 | 開始 find_tags:section-layout-flex-horizontal
2020-05-18 09:54 | INFO     | 0284 | 點擊選擇排序的下拉式選單:True
2020-05-18 09:54 | INFO     | 0010 | 開始 find_tags:action-menu-entry
2020-05-18 09:54 | INFO     | 0296 | 開始找section-loading
2020-05-18 09:54 | INFO     | 0307 | loading評論第1次
2020-05-18 09:54 | INFO     | 0010 | 開始 find_tags:section-review-publish-date
2020-05-18 09:54 | INFO     | 0333 | 最新已儲存日期：2020/05/01, 目前此筆評論日期：2020/02/18, loading displayed:True
2020-05-18 09:54 | INFO     | 0338 | 目前最後一個評論日期：2020/02/18已 < 最新儲存日期:2020/05/01，不需再往下滑了
2020-05-18 09:54 | INFO     | 0010 | 開始 find_tags:section-review-review-content
2020-05-18 09:55 | INFO     | 0361 | 開始顯示所有評論數量:10
2020-05-18 09:55 | INFO     | 0010 | 開始 find_tags:section-review-stars
2020-05-18 09:55 | INFO     | 0010 | 開始 find_tags:section-review-publish-date
2020-05-18 09:55 | INFO     | 0395 | 這個評論日期：2020/04/27已 < 最新儲存日期：2020/05/01，擷取評論結束
2020-05-18 09:55 | INFO     | 0418 | 開始儲存review：./csv/熱炒/台北市/北投區/連師傅平價熱炒大宴小酌_review.csv，總評論數：161，儲存評論筆數：0、空白評論筆數：0
2020-05-18 09:55 | INFO     | 0010 | 開始 find_tags:ozj7Vb3wnYq__action-button-clickable
2020-05-18 09:55 | INFO     | 0435 | 已點擊返回店家資訊
2020-05-18 09:55 | INFO     | 0010 | 開始 find_tags:section-back-to-list-button
2020-05-18 09:55 | INFO     | 0442 | 已點擊返回搜尋列表
2020-05-18 09:55 | INFO     | 0010 | 開始 find_tags:section-result
2020-05-18 09:55 | INFO     | 0195 | === 點擊第5個店家: 家家酒，麻辣火鍋，熱炒，燒烤 ===
2020-05-18 09:55 | INFO     | 0010 | 開始 find_tags:section-info-action-button
2020-05-18 09:55 | INFO     | 0206 | 248新北市五股區成泰路三段501號 ，不是 台北市 跳過
2020-05-18 09:55 | INFO     | 0010 | 開始 find_tags:section-back-to-list-button
2020-05-18 09:55 | INFO     | 0442 | 已點擊返回搜尋列表
2020-05-18 09:55 | INFO     | 0010 | 開始 find_tags:section-result
2020-05-18 09:55 | INFO     | 0195 | === 點擊第6個店家: 鄉春熱炒小吃 ===
2020-05-18 09:55 | INFO     | 0010 | 開始 find_tags:section-info-action-button
2020-05-18 09:55 | INFO     | 0206 | 249新北市八里區龍米路二段32巷23-11號 ，不是 台北市 跳過
2020-05-18 09:55 | INFO     | 0010 | 開始 find_tags:section-back-to-list-button
2020-05-18 09:55 | INFO     | 0442 | 已點擊返回搜尋列表
2020-05-18 09:55 | INFO     | 0010 | 開始 find_tags:section-result
2020-05-18 09:55 | INFO     | 0195 | === 點擊第7個店家: 銘憶海產熱炒 ===
2020-05-18 09:55 | INFO     | 0010 | 開始 find_tags:section-info-action-button
2020-05-18 09:55 | INFO     | 0206 | 248新北市五股區西雲路174號 ，不是 台北市 跳過
2020-05-18 09:55 | INFO     | 0010 | 開始 find_tags:section-back-to-list-button
2020-05-18 09:55 | INFO     | 0442 | 已點擊返回搜尋列表
2020-05-18 09:55 | INFO     | 0010 | 開始 find_tags:section-result
2020-05-18 09:56 | INFO     | 0195 | === 點擊第8個店家: 第一味海鮮熱炒 ===
2020-05-18 09:56 | INFO     | 0010 | 開始 find_tags:section-info-action-button
2020-05-18 09:56 | INFO     | 0206 | 247新北市蘆洲區長榮路63號 ，不是 台北市 跳過
2020-05-18 09:56 | INFO     | 0010 | 開始 find_tags:section-back-to-list-button
2020-05-18 09:56 | INFO     | 0442 | 已點擊返回搜尋列表
2020-05-18 09:56 | INFO     | 0010 | 開始 find_tags:section-result
2020-05-18 09:56 | INFO     | 0195 | === 點擊第9個店家: HIGH翻天熱炒 ===
2020-05-18 09:56 | INFO     | 0010 | 開始 find_tags:section-info-action-button
2020-05-18 09:56 | INFO     | 0206 | 241新北市三重區三和路四段95-7號 ，不是 台北市 跳過
2020-05-18 09:56 | INFO     | 0010 | 開始 find_tags:section-back-to-list-button
2020-05-18 09:56 | INFO     | 0442 | 已點擊返回搜尋列表
2020-05-18 09:56 | INFO     | 0010 | 開始 find_tags:section-result
2020-05-18 09:56 | INFO     | 0195 | === 點擊第10個店家: 新酒國熱炒 ===
2020-05-18 09:56 | INFO     | 0010 | 開始 find_tags:section-info-action-button
2020-05-18 09:56 | INFO     | 0206 | 247新北市蘆洲區民權路124之1號 ，不是 台北市 跳過
2020-05-18 09:56 | INFO     | 0010 | 開始 find_tags:section-back-to-list-button
2020-05-18 09:56 | INFO     | 0442 | 已點擊返回搜尋列表
2020-05-18 09:56 | INFO     | 0010 | 開始 find_tags:section-result
2020-05-18 09:56 | INFO     | 0195 | === 點擊第11個店家: 鴻發饗食堂（蘆洲熱炒） ===
2020-05-18 09:56 | INFO     | 0010 | 開始 find_tags:section-info-action-button
2020-05-18 09:56 | INFO     | 0206 | 247新北市蘆洲區中興街9號 ，不是 台北市 跳過
2020-05-18 09:56 | INFO     | 0010 | 開始 find_tags:section-back-to-list-button
2020-05-18 09:56 | INFO     | 0442 | 已點擊返回搜尋列表
2020-05-18 09:56 | INFO     | 0010 | 開始 find_tags:section-result
2020-05-18 09:56 | INFO     | 0195 | === 點擊第12個店家: 三和大盤熱炒-蘆洲店 ===
2020-05-18 09:56 | INFO     | 0010 | 開始 find_tags:section-info-action-button
