2020-05-14 12:14 | INFO     | 0049 | Start
2020-05-14 12:14 | INFO     | 0030 | ('========= 產生url座標:', '@25,121.46,15z', '===========')
2020-05-14 12:14 | INFO     | 0010 | 開始 find_tags:tactile-searchbox-input
2020-05-14 12:15 | INFO     | 0134 | 輸入搜尋關鍵字:熱炒，點擊搜尋
2020-05-14 12:15 | INFO     | 0010 | 開始 find_tags:section-result
2020-05-14 12:15 | INFO     | 0163 | 進入第1頁, 店家數:20
2020-05-14 12:15 | INFO     | 0010 | 開始 find_tags:section-result
2020-05-14 12:15 | INFO     | 0197 | === 點擊第1個店家: 國泰熱炒 ===
2020-05-14 12:15 | INFO     | 0010 | 開始 find_tags:section-info-action-button
2020-05-14 12:15 | INFO     | 0208 | 220新北市板橋區國泰街68巷35號 ，不是 台北市 跳過
2020-05-14 12:15 | INFO     | 0010 | 開始 find_tags:section-back-to-list-button
2020-05-14 12:15 | INFO     | 0444 | 已點擊返回搜尋列表
2020-05-14 12:15 | INFO     | 0010 | 開始 find_tags:section-result
2020-05-14 12:15 | INFO     | 0197 | === 點擊第2個店家: 紅庄快炒店 ===
2020-05-14 12:15 | INFO     | 0010 | 開始 find_tags:section-info-action-button
2020-05-14 12:15 | INFO     | 0208 | 236新北市土城區延平街19號 ，不是 台北市 跳過
2020-05-14 12:15 | INFO     | 0010 | 開始 find_tags:section-back-to-list-button
2020-05-14 12:15 | INFO     | 0444 | 已點擊返回搜尋列表
2020-05-14 12:15 | INFO     | 0010 | 開始 find_tags:section-result
2020-05-14 12:15 | INFO     | 0197 | === 點擊第3個店家: 番王熱炒 ===
2020-05-14 12:15 | INFO     | 0010 | 開始 find_tags:section-info-action-button
2020-05-14 12:15 | INFO     | 0208 | 220新北市板橋區後埔街22號號 ，不是 台北市 跳過
2020-05-14 12:15 | INFO     | 0010 | 開始 find_tags:section-back-to-list-button
2020-05-14 12:15 | INFO     | 0444 | 已點擊返回搜尋列表
2020-05-14 12:15 | INFO     | 0010 | 開始 find_tags:section-result
2020-05-14 12:15 | INFO     | 0197 | === 點擊第4個店家: 四季海鮮熱炒 ===
2020-05-14 12:15 | INFO     | 0010 | 開始 find_tags:section-info-action-button
2020-05-14 12:16 | INFO     | 0208 | 235新北市中和區莒光路141號 ，不是 台北市 跳過
2020-05-14 12:16 | INFO     | 0010 | 開始 find_tags:section-back-to-list-button
2020-05-14 12:16 | INFO     | 0444 | 已點擊返回搜尋列表
2020-05-14 12:16 | INFO     | 0010 | 開始 find_tags:section-result
2020-05-14 12:16 | INFO     | 0197 | === 點擊第5個店家: 鮮海味生猛海鮮 熱炒100 ===
2020-05-14 12:16 | INFO     | 0010 | 開始 find_tags:section-info-action-button
2020-05-14 12:16 | INFO     | 0208 | 235新北市中和區新生街29號 ，不是 台北市 跳過
2020-05-14 12:16 | INFO     | 0010 | 開始 find_tags:section-back-to-list-button
2020-05-14 12:16 | INFO     | 0444 | 已點擊返回搜尋列表
2020-05-14 12:16 | INFO     | 0010 | 開始 find_tags:section-result
2020-05-14 12:16 | INFO     | 0197 | === 點擊第6個店家: 吳記生炒鱔魚麵 • 熱炒店 ===
2020-05-14 12:16 | INFO     | 0010 | 開始 find_tags:section-info-action-button
2020-05-14 12:16 | INFO     | 0208 | 236新北市土城區延平街49號 ，不是 台北市 跳過
2020-05-14 12:16 | INFO     | 0010 | 開始 find_tags:section-back-to-list-button
2020-05-14 12:16 | INFO     | 0444 | 已點擊返回搜尋列表
2020-05-14 12:16 | INFO     | 0010 | 開始 find_tags:section-result
2020-05-14 12:16 | INFO     | 0197 | === 點擊第7個店家: 民安熱炒 ===
2020-05-14 12:16 | INFO     | 0010 | 開始 find_tags:section-info-action-button
2020-05-14 12:16 | INFO     | 0208 | 235新北市中和民民安街35號 ，不是 台北市 跳過
2020-05-14 12:16 | INFO     | 0010 | 開始 find_tags:section-back-to-list-button
2020-05-14 12:16 | INFO     | 0444 | 已點擊返回搜尋列表
2020-05-14 12:16 | INFO     | 0010 | 開始 find_tags:section-result
2020-05-14 12:16 | INFO     | 0197 | === 點擊第8個店家: 林邊熱炒 ===
2020-05-14 12:16 | INFO     | 0010 | 開始 find_tags:section-info-action-button
2020-05-14 12:17 | INFO     | 0208 | 235新北市中和區莒光路64號 ，不是 台北市 跳過
2020-05-14 12:17 | INFO     | 0010 | 開始 find_tags:section-back-to-list-button
2020-05-14 12:17 | INFO     | 0444 | 已點擊返回搜尋列表
2020-05-14 12:17 | INFO     | 0010 | 開始 find_tags:section-result
2020-05-14 12:17 | INFO     | 0197 | === 點擊第9個店家: 百里香熱炒 ===
2020-05-14 12:17 | INFO     | 0010 | 開始 find_tags:section-info-action-button
2020-05-14 12:17 | INFO     | 0208 | 220新北市板橋區大觀路二段187巷25號 ，不是 台北市 跳過
2020-05-14 12:17 | INFO     | 0010 | 開始 find_tags:section-back-to-list-button
2020-05-14 12:17 | INFO     | 0444 | 已點擊返回搜尋列表
2020-05-14 12:17 | INFO     | 0010 | 開始 find_tags:section-result
2020-05-14 12:17 | INFO     | 0197 | === 點擊第10個店家: 野路子快炒 ===
2020-05-14 12:17 | INFO     | 0010 | 開始 find_tags:section-info-action-button
2020-05-14 12:17 | INFO     | 0208 | 235新北市中和區員山路148巷2號 ，不是 台北市 跳過
2020-05-14 12:17 | INFO     | 0010 | 開始 find_tags:section-back-to-list-button
2020-05-14 12:17 | INFO     | 0444 | 已點擊返回搜尋列表
2020-05-14 12:17 | INFO     | 0010 | 開始 find_tags:section-result
2020-05-14 12:17 | INFO     | 0197 | === 點擊第11個店家: 黑白炒 熱炒 ===
2020-05-14 12:17 | INFO     | 0010 | 開始 find_tags:section-info-action-button
2020-05-14 12:17 | INFO     | 0208 | 220新北市板橋區國慶路182巷7號 ，不是 台北市 跳過
2020-05-14 12:17 | INFO     | 0010 | 開始 find_tags:section-back-to-list-button
2020-05-14 12:17 | INFO     | 0444 | 已點擊返回搜尋列表
